gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn;Previsao_Churn;Probabilidade_Churn
0;0;0;0;48;1;0;0;2;0;2;2;0;0;1;1;1;4.116595171156921;7.971569062107552;1;0;0.03
0;0;1;0;37;1;0;2;1;1;1;1;1;1;1;1;0;3.0373539482448106;6.5771657055190795;0;0;0.0
1;0;0;0;13;1;0;2;1;1;1;1;1;1;1;1;2;3.0421386463681466;5.540478923698008;0;0;0.0
1;0;0;0;43;1;2;2;1;1;1;1;1;1;2;0;0;3.3123661679555396;7.013060793127408;0;0;0.0
0;0;0;0;6;0;1;0;2;2;2;2;2;2;2;1;3;4.165113633110308;5.857361562584502;0;0;0.03
1;0;0;0;71;0;1;0;2;2;2;2;2;0;2;0;0;4.006423680849631;8.266074458271504;0;0;0.03
0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;2;4.2520603082138555;4.2520603082138555;1;1;0.95
0;0;1;1;72;1;2;1;2;2;0;0;2;0;2;1;2;4.565389315976247;8.831149551779507;0;0;0.03
0;1;0;0;6;1;0;1;2;0;0;0;0;0;0;1;2;4.318820558770089;6.1134609164172335;0;0;0.16
1;0;1;1;12;0;1;0;0;2;0;2;0;0;0;0;3;3.597312260588446;6.071314928595715;0;0;0.07
1;0;0;0;25;1;0;1;0;0;0;0;0;0;0;0;3;4.2759714333333765;7.477802187406246;1;1;0.71
0;0;1;0;21;1;0;1;0;0;2;2;0;0;1;0;2;4.384523514872469;7.463621187757827;0;0;0.05
0;0;1;1;6;1;0;0;0;0;0;2;0;0;0;1;3;3.9080149840306073;5.698267293968091;0;0;0.21
1;0;1;0;20;1;0;1;0;0;0;0;2;2;0;1;3;4.499809670330265;7.507388166167938;1;0;0.43
1;0;1;0;18;1;2;1;2;0;0;0;2;2;0;1;2;4.609162207257629;7.46390793433317;1;1;0.85
0;0;0;0;43;1;0;0;0;2;0;2;0;0;1;0;2;4.033355290595671;7.8019026461706025;0;0;0.03
0;0;1;1;35;1;2;2;1;1;1;1;1;1;2;1;1;3.2733640101522705;6.857303735486039;0;0;0.02
0;0;0;0;1;1;0;1;0;0;2;0;0;0;0;0;0;4.310799125385514;4.310799125385514;1;1;0.63
1;1;1;0;32;1;2;1;0;2;2;0;0;2;0;1;2;4.548599834499697;7.996923108822247;0;0;0.16
1;0;0;0;52;0;1;0;2;2;2;2;2;2;2;0;1;4.1728476237100445;8.112512775356723;0;0;0.0
1;0;0;0;32;1;0;0;0;0;0;0;2;2;1;1;0;4.18737942818929;7.606859680016209;0;0;0.04
0;0;1;1;72;0;1;0;2;2;2;2;2;2;2;1;0;4.1713056033582285;8.452185226773972;0;0;0.0
1;0;0;0;51;0;1;0;2;0;0;2;0;2;0;1;1;3.816612820623488;7.688249196958784;0;0;0.02
1;0;1;1;68;1;0;2;1;1;1;1;1;1;2;1;0;3.0421386463681466;7.173383441902502;0;0;0.0
1;1;1;0;8;0;1;0;0;2;2;0;0;2;0;1;3;3.7921127087555884;5.919968545402912;0;0;0.5
1;0;1;0;49;0;1;0;0;2;0;0;2;2;2;0;1;3.9249392306946924;7.7877554007552545;0;0;0.17
0;0;1;0;72;1;0;0;2;2;2;2;2;2;2;0;3;4.455509411433685;8.7252474701058;0;0;0.0
1;0;0;0;9;1;2;1;0;0;0;0;2;2;0;1;2;4.56954300834494;6.72154617546099;1;1;0.94
0;0;1;0;28;1;0;1;2;0;0;0;2;2;0;1;3;4.536355869987732;7.8647656001333095;1;1;0.67
1;0;0;0;54;1;0;1;2;0;2;0;2;0;0;0;3;4.508659285607248;8.448485993406447;0;0;0.09
1;0;0;0;11;1;0;1;0;2;0;0;0;0;0;1;2;4.3247946887187485;6.716292064270899;1;1;0.9
0;0;1;1;50;1;0;1;0;0;2;2;2;2;1;0;3;4.644871552839644;8.54762539853644;0;0;0.07
0;0;1;0;69;1;2;1;2;2;2;2;2;2;2;1;2;4.762173934797756;9.009917979017747;0;0;0.03
1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;2;4.2612704335380815;4.2612704335380815;0;1;1.0
1;0;1;1;68;1;0;1;2;2;0;2;0;2;2;0;0;4.565389315976247;8.807531732329227;0;0;0.03
1;0;0;1;40;0;1;0;2;2;0;2;0;0;1;0;3;3.71965111278069;7.355673051345688;0;0;0.03
1;0;1;1;31;1;2;2;1;1;1;1;1;1;2;0;3;3.2865344733420154;6.628834712198929;0;0;0.02
0;1;0;1;33;1;2;1;0;2;2;0;2;2;0;1;0;4.666735541646246;8.150770896022625;0;0;0.48
1;1;1;0;55;1;2;1;0;2;2;2;2;2;2;1;2;4.741447804280639;8.74730441204604;0;0;0.18
1;0;1;1;68;1;2;2;1;1;1;1;1;1;2;1;0;3.2188758248682006;7.417760566364225;0;0;0.0
0;0;1;1;12;1;0;2;1;1;1;1;1;1;0;0;0;3.0155349008501706;5.293807211070151;0;0;0.08
1;0;1;0;71;1;0;0;2;2;2;2;2;2;2;1;0;4.467056883858457;8.707301023010626;0;0;0.0
1;0;0;0;40;1;2;1;0;2;2;0;2;2;0;1;3;4.641019838881789;8.320971473449527;0;1;0.77
0;0;1;1;64;1;2;1;0;2;2;0;0;2;1;1;2;4.541697763032518;8.696468446273787;0;0;0.05
1;0;1;0;53;1;2;1;0;2;0;2;0;2;1;0;0;4.592591403781231;8.525994347369306;0;0;0.03
1;1;0;0;12;1;0;1;0;2;2;2;0;0;0;1;3;4.440295542797857;6.938041971587009;1;1;0.84
1;1;0;0;53;0;1;0;0;2;2;0;2;2;0;1;2;4.015481713796376;7.957019748019907;1;1;0.68
1;0;1;0;72;1;2;1;2;2;2;0;2;0;2;1;1;4.594614672048575;8.869995646941096;0;0;0.02
1;0;0;0;46;1;0;2;1;1;1;1;1;1;2;0;2;3.0421386463681466;6.811299443164508;0;0;0.0
1;0;0;0;40;1;2;2;1;1;1;1;1;1;2;1;3;3.242592351485517;6.882386187631596;0;0;0.01
1;0;0;0;12;0;1;0;2;2;0;2;2;0;0;1;0;3.9502817175452365;6.4081168446067105;0;0;0.14
1;0;0;0;9;1;0;1;2;0;0;0;0;0;0;0;2;4.338597076746545;6.496096026710645;0;0;0.12
0;0;1;1;51;1;2;1;0;0;0;2;0;0;0;1;2;4.403665809777363;8.323098603660052;0;0;0.12
1;0;1;1;49;1;0;1;0;2;2;0;2;0;0;1;1;4.515245478460105;8.410865541568205;0;0;0.05
1;1;1;0;41;1;2;1;0;0;2;0;2;2;0;1;2;4.613138355637268;8.357094859319076;1;1;0.91
0;0;0;0;56;1;0;0;2;0;2;2;0;0;1;1;1;4.114963849424837;8.096741340999749;0;0;0.0
1;0;0;0;4;1;0;2;1;1;1;1;1;1;0;1;2;3.054001181677967;4.037774210733707;0;0;0.05
1;0;1;0;20;1;0;0;2;0;0;2;0;2;1;1;3;4.176692303570854;7.151054336499911;0;0;0.01
0;0;1;1;26;1;0;2;1;1;1;1;1;1;0;1;1;3.056356895370426;6.204456747365817;0;0;0.01
0;0;1;1;20;1;2;1;0;2;2;0;2;2;0;1;0;4.671425981765156;7.7145212813268556;1;1;0.8
0;0;0;0;7;1;2;1;0;0;0;0;0;0;0;0;3;4.336636932375072;6.177425307294476;1;1;0.78
1;0;0;0;7;1;2;1;0;0;0;0;2;2;0;1;2;4.552296696381023;6.456141514847992;1;1;0.9
1;0;0;0;51;1;0;1;0;2;2;0;2;2;0;1;2;4.605170185988092;8.524992696048619;0;0;0.2
0;0;0;0;4;1;2;1;0;2;0;0;0;0;0;1;3;4.398146016553765;5.784440377673656;0;1;0.63
0;0;0;0;1;1;0;2;1;1;1;1;1;1;0;0;1;3.022860940942244;3.022860940942244;0;0;0.02
1;0;1;1;27;1;2;1;2;2;0;2;2;0;0;0;2;4.622518824322705;7.935426370838112;0;0;0.13
1;0;0;0;22;1;2;1;2;0;0;0;2;2;0;1;2;4.622518824322705;7.647786045440933;1;1;0.87
1;0;0;0;12;1;0;0;0;2;0;2;0;0;0;1;3;4.00277736869661;6.4764337563287455;0;0;0.08
0;0;1;1;3;0;1;0;0;0;0;2;0;0;0;1;3;3.4657359027997265;4.564868889214566;1;0;0.37
0;0;1;1;34;1;2;2;1;1;1;1;1;1;1;1;1;3.2809112157876537;6.822360775965189;0;0;0.0
1;0;1;0;24;1;2;0;2;0;0;2;0;0;1;1;2;4.083452121055677;7.206303104744224;0;0;0.04
1;0;0;0;51;1;2;1;0;0;2;0;0;0;0;0;1;4.394449154672439;8.353108330605401;1;1;0.7
0;1;0;0;14;0;1;0;0;0;0;0;2;2;0;1;2;3.8575668196320874;6.512784907966614;0;0;0.17
1;0;1;0;59;1;2;1;2;2;2;2;2;2;2;0;2;4.7427558489406545;8.789088810936143;0;0;0.03
1;0;0;0;3;1;0;1;0;2;2;0;0;2;0;0;2;4.515245478460105;5.596382844379506;0;0;0.42
0;0;1;1;65;1;2;1;2;0;2;2;2;2;2;0;2;4.703203926259457;8.900896554409524;0;0;0.05
1;1;0;0;5;1;0;1;0;0;0;0;0;0;0;1;3;4.26619481914876;5.807842144580979;1;1;0.79
0;0;1;1;59;1;2;0;2;2;2;2;2;2;2;0;1;4.514150787600923;8.555461528126088;0;0;0.0
1;0;1;1;72;0;1;0;2;2;2;2;2;2;2;1;1;4.193435464866331;8.407344842705635;0;0;0.01
0;0;1;1;62;1;0;1;0;2;2;0;2;2;0;1;2;4.6166045636137545;8.745809738528788;1;1;0.7
1;0;0;0;28;1;2;1;2;2;0;0;0;2;0;1;1;4.5591262474866845;7.886231766410266;1;1;0.8
1;0;0;0;3;1;0;0;0;0;0;2;0;2;0;0;3;4.121473229610353;5.28776185260852;0;0;0.17
1;0;0;1;19;1;2;2;1;1;1;1;1;1;0;1;1;3.2228678461377385;6.087229169092361;0;0;0.11
1;0;0;0;1;1;0;2;1;1;1;1;1;1;0;1;3;3.0204248861443626;3.0204248861443626;0;0;0.14416666666666667
1;0;0;0;24;1;0;1;0;2;2;2;0;0;0;1;2;4.465333240800292;7.653566064624934;0;0;0.06
1;1;0;0;57;1;0;0;0;0;2;2;0;0;1;1;2;3.9982007016691985;8.01855960841561;0;0;0.07
0;0;0;0;72;1;2;2;1;1;1;1;1;1;2;0;1;3.2752561583043085;7.5323291428868355;0;0;0.0
1;0;0;0;67;1;0;2;1;1;1;1;1;1;2;0;0;3.068052935133617;7.266792430709889;0;0;0.0
1;0;1;1;52;1;0;2;1;1;1;1;1;1;1;1;1;3.084200921541599;6.977840886548825;0;0;0.0
1;0;1;1;71;1;2;0;2;2;2;2;2;2;2;0;1;4.509760001183433;8.773098178053743;0;0;0.0
0;0;1;0;26;1;2;2;1;1;1;1;1;1;1;0;3;3.295836866004329;6.5294918282991175;0;0;0.04
0;0;0;0;35;1;2;1;2;2;2;2;2;2;2;1;3;4.73795129722191;8.272583379735432;0;0;0.04
0;0;1;1;55;1;0;1;0;0;0;0;0;0;2;1;1;4.249209272783016;8.254164706403113;0;0;0.03
0;0;1;1;33;1;0;2;1;1;1;1;1;1;2;0;3;3.0492730404820207;6.509290610518717;0;0;0.02
1;0;1;0;72;1;2;1;2;2;2;0;2;2;2;1;2;4.7063720664970585;8.97224179971323;0;0;0.0
1;0;0;1;1;1;0;2;1;1;1;1;1;1;0;1;3;3.005682604407159;3.005682604407159;0;0;0.11
1;0;0;0;10;0;1;0;0;0;0;0;0;2;0;1;3;3.5524868292083815;5.701947458710471;1;0;0.48
0;1;1;0;37;1;0;1;0;0;2;2;2;0;0;0;2;4.51085950651685;8.123483714318926;0;0;0.08
1;0;0;0;12;0;1;0;0;2;0;2;0;0;0;0;3;3.5553480614894135;6.094585055822462;0;0;0.01
1;0;1;1;1;1;0;2;1;1;1;1;1;1;1;0;3;3.0633909220278057;3.0633909220278057;0;0;0.0
1;0;1;0;62;0;1;0;2;2;0;2;0;0;2;1;1;3.6788291182604347;7.760701443339011;0;0;0.0
0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3.2676659890376327;3.2676659890376327;0;0;0.16
0;0;0;0;18;1;2;0;2;0;2;0;0;0;0;1;3;4.120661870539474;7.053888187930098;0;0;0.06
1;1;1;0;69;1;2;1;0;2;0;0;2;0;0;1;2;4.5103099049641315;8.72325568859199;1;1;0.78
1;0;0;0;2;1;0;1;0;2;0;0;0;0;0;1;2;4.327438444389479;4.982235819574558;0;0;0.12
1;0;1;1;19;1;0;2;1;1;1;1;1;1;0;0;3;3.0726933146901194;6.030565060729897;0;0;0.0
1;0;0;0;12;1;2;1;0;0;0;0;2;0;0;1;2;4.4479314095616;6.966542920465225;1;1;0.87
1;0;0;0;9;1;0;2;1;1;1;1;1;1;0;0;3;3.0633909220278057;5.20839265902005;0;0;0.08
1;0;0;0;27;1;0;0;2;0;2;2;2;2;1;0;2;4.415219602029645;7.702352840577568;0;0;0.07
1;0;0;1;27;1;2;1;0;0;0;2;0;0;0;1;2;4.388257184424518;7.687790912310173;1;1;0.8
1;0;1;1;1;1;0;1;0;0;0;0;2;2;0;0;3;4.501474949649326;4.501474949649326;1;1;0.83
0;1;0;0;24;1;0;2;1;1;1;1;1;1;0;1;3;3.0587070727153796;6.133289577244604;0;0;0.03
1;1;0;0;14;1;2;1;0;0;0;0;0;0;0;1;2;4.330075229041782;6.944810186933148;1;1;0.75
0;1;0;0;32;1;0;1;0;2;0;0;0;0;0;1;2;4.32280727501391;7.7310311946881045;1;0;0.46
0;0;0;0;11;1;0;2;1;1;1;1;1;1;1;0;3;3.044522437723423;5.3610573963692225;0;0;0.0
1;0;0;0;1;1;2;2;1;1;1;1;1;1;0;1;3;3.258096538021482;3.258096538021482;0;0;0.36
1;1;0;1;38;1;2;1;2;0;0;0;0;0;0;1;3;4.399989335048054;8.059481703299733;0;0;0.07
0;0;1;1;9;1;0;2;1;1;1;1;1;1;2;0;3;3.0325462466767075;5.354933966966933;0;0;0.0
1;0;1;1;54;1;2;0;2;2;0;2;0;0;2;1;1;4.199455046624718;8.17967640944743;0;0;0.0
0;0;0;0;29;1;2;0;0;0;0;0;2;2;1;1;1;4.276666119016055;7.640651879059365;0;0;0.02
1;1;1;0;44;1;2;1;0;0;2;0;2;0;0;1;2;4.502029427068578;8.304296956553577;0;0;0.13
1;0;1;1;59;1;0;0;2;2;2;2;2;2;2;1;2;4.4744918623459755;8.553910774351401;0;0;0.0
0;0;0;0;3;1;0;0;0;0;0;0;0;2;0;1;2;4.030694535145645;5.283964860323636;1;1;0.79
0;0;1;1;18;1;0;0;2;2;0;2;0;0;1;1;3;4.135166556742356;6.992509944846946;0;0;0.01
1;1;0;0;67;1;2;2;1;1;1;1;1;1;2;0;1;3.261935314328648;7.42246335626235;0;0;0.0
0;0;1;1;22;1;0;0;0;2;0;2;0;0;0;0;2;4.0280266811844525;7.095934645260251;1;1;0.64
1;0;0;1;33;0;1;0;2;0;0;2;0;0;1;0;1;3.5567756134805992;7.016564839839412;0;0;0.01
1;0;0;0;5;1;0;2;1;1;1;1;1;1;0;0;3;3.0421386463681466;4.682594082952895;0;0;0.03
0;0;0;0;2;1;0;2;1;1;1;1;1;1;0;0;3;3.0421386463681466;3.667400422436812;0;0;0.01
1;0;1;1;72;1;2;0;2;2;2;2;2;2;2;0;1;4.507557357121091;8.75468136492377;0;0;0.0
1;0;0;1;9;1;0;2;1;1;1;1;1;1;0;0;3;3.0633909220278057;5.220896219579452;0;0;0.0
1;0;1;1;67;1;2;2;1;1;1;1;1;1;2;0;3;3.3068867021909143;7.432424634568778;0;0;0.0
0;0;1;0;16;1;2;1;0;0;0;0;2;0;0;1;2;4.453765731828859;7.22929515215254;1;1;0.85
0;0;0;0;8;1;0;2;1;1;1;1;1;1;0;1;3;3.077312260546414;4.931592086755803;0;0;0.03
1;0;0;0;5;0;1;0;2;2;2;2;0;0;0;1;3;3.7898553714539385;5.393627546352362;1;1;0.78
1;0;1;1;23;1;2;0;0;0;0;0;0;0;1;1;1;3.8989377658794906;6.973683459096243;1;1;0.69
1;0;0;0;1;1;0;1;0;0;0;0;2;0;0;1;2;4.388878109622984;4.388878109622984;1;1;1.0
0;1;1;0;50;1;0;1;0;0;0;0;0;0;0;1;2;4.277360322445531;8.144925887411512;1;0;0.35
1;0;0;0;17;1;0;2;1;1;1;1;1;1;2;0;1;3.017982882488811;5.913638131643475;0;0;0.0
0;0;1;0;68;1;2;1;2;2;2;0;2;2;2;1;0;4.716711560720999;8.92991192823571;0;0;0.05
1;0;0;0;1;1;2;1;0;0;0;0;2;0;0;0;2;4.448516375942715;4.448516375942715;1;1;0.89
0;1;1;0;25;1;0;1;0;0;0;0;0;0;0;1;2;4.252771798816619;7.503344755947277;0;0;0.43
1;0;0;0;67;0;1;0;2;0;2;2;2;0;1;1;0;3.9189986191645714;8.108427642841393;0;0;0.01
1;0;0;0;32;1;0;2;1;1;1;1;1;1;1;0;1;3.0610517396746335;6.563150059130735;0;0;0.0
0;1;1;0;67;1;2;1;2;2;0;0;2;2;1;1;2;4.669083511731744;8.869700462659624;0;0;0.07
1;1;1;0;72;0;1;0;2;2;2;2;2;2;2;1;1;4.181286492355909;8.442922129040952;0;0;0.0
1;0;1;0;71;1;2;1;0;2;2;2;2;2;2;1;1;4.696837374513915;8.947923106104142;1;1;0.62
1;0;0;1;1;1;0;0;0;2;0;0;0;0;0;1;2;3.929862923556477;3.929862923556477;0;0;0.18
1;0;0;0;46;0;1;0;0;2;0;0;0;0;0;0;0;3.4436180975461075;7.230635562083883;1;1;0.65
0;1;0;0;2;0;1;0;0;0;2;0;0;0;0;1;2;3.4468078929142076;4.3776420363560575;1;1;0.82
0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;3;3.8372994592322094;3.8372994592322094;1;0;0.32
0;0;1;0;48;1;0;0;0;2;2;0;0;2;1;1;2;4.199455046624718;8.037753179223479;0;0;0.09
0;0;1;0;61;1;2;1;0;0;2;2;2;2;1;1;0;4.647271362006727;8.782529956699463;0;0;0.07
0;0;1;0;32;1;0;1;0;2;0;0;0;2;0;0;0;4.444414407108697;7.8582348545929905;1;0;0.24
0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;2;3.816612820623488;4.4272389774954295;0;0;0.16
0;0;0;0;3;1;0;2;1;1;1;1;1;1;0;0;2;3.0325462466767075;4.091841432003982;1;1;0.61
0;0;0;0;5;1;0;1;0;0;0;2;0;2;0;1;1;4.45898767581001;6.056549793763916;1;1;0.7
0;0;1;1;71;1;2;0;2;2;2;2;2;2;2;0;0;4.509760001183433;8.755217473419737;0;0;0.0
1;0;1;0;37;1;2;0;2;0;0;0;0;0;0;1;3;4.026244149518169;7.616652769633315;0;0;0.05
1;0;1;1;65;1;2;1;0;0;2;2;2;2;2;1;0;4.6549122778829055;8.810019509518233;0;0;0.01
0;0;0;1;67;1;2;1;0;2;0;2;2;2;1;1;0;4.678420647727684;8.888163468445018;0;0;0.06
1;0;0;1;49;1;2;1;0;0;0;0;0;0;0;0;1;4.333361462692601;8.21047779567805;1;1;0.75
1;0;1;1;50;1;2;0;2;0;0;2;2;0;2;1;1;4.269697449699962;8.156983435957374;0;0;0.0
1;0;1;1;25;1;0;2;1;1;1;1;1;1;1;0;2;3.0252910757955354;6.0213873607592365;0;0;0.0
0;0;0;1;17;1;2;0;0;0;2;0;0;0;1;1;3;4.040416220196545;6.844282856026563;1;1;0.7
0;0;1;1;64;1;2;2;1;1;1;1;1;1;2;1;3;3.2208738275308737;7.352537249467252;0;0;0.0
1;0;1;0;25;0;1;0;0;0;2;0;2;0;1;1;1;3.66612246699132;6.878738329911644;0;0;0.02
1;1;0;0;23;1;2;1;0;2;2;0;2;2;0;1;2;4.676560182074764;7.817826711042375;1;1;0.94
1;1;1;0;24;0;1;0;0;0;2;2;0;0;0;0;3;3.5624655292582776;6.720461380561624;0;0;0.07
0;0;0;0;37;1;2;1;0;0;2;0;2;2;0;1;2;4.61561544384963;8.245791209537222;0;1;0.74
0;0;0;0;21;1;0;1;0;0;0;0;0;0;0;1;2;4.243482700225814;7.3093462255417005;0;0;0.11
1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;3;3.845883202923601;3.845883202923601;0;0;0.24
0;0;0;0;10;1;2;1;0;0;0;0;0;0;0;1;3;4.340553386467307;6.657112053965342;0;0;0.24
1;0;0;0;6;1;0;1;0;2;0;0;0;2;0;1;2;4.447346100794524;6.323193408835633;1;1;0.58
1;0;1;0;51;1;2;1;2;2;0;0;0;2;1;1;1;4.578826210648489;8.499446648928267;0;0;0.04
0;0;0;0;10;1;0;2;1;1;1;1;1;1;0;1;3;3.070375816549757;5.23830193413805;0;0;0.0
0;0;0;0;6;0;1;0;2;2;0;2;0;2;0;0;1;3.9502817175452365;5.73204593992906;0;0;0.33
1;0;1;1;47;1;2;0;2;2;2;2;2;2;2;1;3;4.516338972281476;8.370860206954506;0;0;0.02
0;0;1;1;61;1;2;0;2;2;2;2;0;2;1;1;2;4.387014176184921;8.480850732113407;0;0;0.01
0;0;0;0;52;0;1;0;2;2;2;0;2;2;2;1;0;4.09016919081162;8.019464757127501;0;0;0.04
0;0;1;1;35;1;2;0;2;2;0;0;0;0;0;1;1;4.101816577060802;7.6675793178063625;0;0;0.13
1;0;1;0;71;1;2;1;0;2;2;0;2;2;1;1;0;4.670021158307708;8.919071875988982;0;0;0.11
0;0;0;0;6;1;0;0;2;2;0;0;0;0;0;0;2;4.047427642434349;5.966403116512611;1;1;0.57
1;0;1;0;45;1;0;0;2;0;2;0;0;0;2;0;1;3.9945242269398897;7.7394680343809945;0;0;0.02
0;1;0;0;2;1;2;1;0;0;0;0;2;0;0;1;2;4.4607222816222185;5.238832719713145;1;1;0.96
0;0;0;0;4;1;0;0;0;2;0;0;2;2;0;1;0;4.243482700225814;5.569298247276406;1;1;0.72
1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;3;3.2308043957334744;3.6750340472918834;0;0;0.26
1;0;0;0;4;1;0;1;0;0;0;0;2;0;0;0;2;4.367547313409047;5.704448919199361;1;1;0.75
1;0;0;0;51;1;2;0;2;0;0;2;0;0;1;0;1;4.109233174715851;8.021124808625153;0;0;0.01
1;0;1;1;60;1;2;2;1;1;1;1;1;1;1;0;1;3.2168738221975275;7.318141591409369;0;0;0.0
1;0;0;0;9;1;0;2;1;1;1;1;1;1;1;1;3;3.0516399054922867;5.104125637183595;0;0;0.01
1;0;0;0;3;1;2;1;0;2;2;0;2;2;0;1;0;4.666735541646246;5.781514823196553;1;1;0.81
1;0;0;0;17;1;2;1;0;0;2;2;0;2;0;1;0;4.57109620565434;7.403061091090091;0;0;0.05
0;0;0;0;8;1;2;1;0;0;0;0;2;0;0;1;2;4.4779048349422155;6.637389084295587;1;1;0.63
1;0;1;1;46;1;0;0;2;0;2;2;2;2;2;0;3;4.406719247264253;8.255139878598271;0;0;0.01
0;0;0;0;68;1;0;0;2;2;2;2;2;2;2;1;1;4.424247650107844;8.63898595513537;0;0;0.0
1;0;0;0;1;1;0;0;0;0;0;0;2;0;0;1;3;3.9982007016691985;3.9982007016691985;1;1;0.67
0;0;1;0;4;1;0;2;1;1;1;1;1;1;1;0;0;3.068052935133617;4.382651439442724;0;0;0.02
0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;3;3.261935314328648;3.261935314328648;1;1;0.77
1;0;0;1;28;1;0;0;0;2;0;2;0;0;1;1;1;4.014579593753238;7.324885418620805;0;0;0.04
0;0;0;0;39;1;0;0;0;2;0;0;2;0;1;1;1;4.087655574071304;7.707736888455909;0;0;0.02
1;0;0;0;11;1;0;1;0;0;2;0;0;2;0;0;2;4.4520190064939165;6.790940524390302;0;0;0.37
0;0;1;0;71;0;1;0;0;2;2;2;2;2;2;1;1;4.133565275375382;8.36900635911107;0;0;0.0
1;0;0;1;2;1;0;2;1;1;1;1;1;1;0;0;3;3.0633909220278057;3.7819143200811256;0;0;0.0
1;1;1;0;30;1;0;1;0;2;2;0;0;0;0;1;3;4.390118804571218;7.7690194406690765;1;1;0.73
0;0;0;0;17;1;0;2;1;1;1;1;1;1;1;0;3;3.0516399054922867;5.871131387648096;0;0;0.0
0;0;1;0;55;1;2;1;0;2;2;0;2;0;0;1;1;4.558602550171757;8.531904448281932;0;0;0.16
0;0;0;0;58;1;2;1;2;0;0;0;0;0;0;1;0;4.39197696552705;8.41800249212582;0;0;0.06
0;0;0;0;5;1;0;0;2;0;0;2;0;0;0;0;2;4.01096295328305;5.734150011272598;1;1;0.8
0;1;0;0;1;1;0;2;1;1;1;1;1;1;0;1;2;3.017982882488811;3.017982882488811;1;1;0.73
1;1;0;0;9;1;2;1;0;0;0;0;0;0;0;1;2;4.318154558079471;6.521283647366507;0;0;0.31
1;0;0;0;26;1;0;0;0;0;0;2;0;0;0;0;0;3.9150185144079446;7.121494750221053;0;0;0.01
0;0;0;0;50;1;0;2;1;1;1;1;1;1;2;0;1;3.0155349008501706;6.932399109894897;0;0;0.01
0;0;1;0;72;1;2;1;2;2;2;2;2;2;2;1;0;4.741884009303914;9.0099057597553;0;0;0.0
0;0;0;1;43;1;0;1;2;2;0;2;2;2;1;1;1;4.672828834461906;8.419205430087825;0;0;0.06
1;0;0;0;56;1;2;2;1;1;1;1;1;1;2;1;0;3.2939832973550063;7.275899202024019;0;0;0.05
0;0;0;0;1;1;0;2;1;1;1;1;1;1;0;0;3;3.0007198150650303;3.0007198150650303;0;0;0.09333333333333334
1;0;1;1;72;1;2;1;0;2;2;0;2;2;2;1;2;4.648229675448539;8.905668113604712;1;1;0.68
1;0;1;0;72;1;2;1;2;2;0;2;0;2;2;1;0;4.620551288026394;8.89919859325925;0;0;0.03
1;0;1;0;36;1;2;1;0;0;0;0;2;2;0;1;2;4.5685062016165;8.153407310299562;0;0;0.23
1;0;0;0;5;1;0;0;0;0;2;2;2;2;0;0;0;4.332705079341171;5.975462189630476;0;0;0.17
0;0;0;0;13;1;2;1;0;2;2;0;0;0;0;1;2;4.4479314095616;6.965646757397915;1;1;0.94
0;1;0;0;44;1;0;1;0;2;2;0;0;2;1;0;1;4.501474949649326;8.291985010219811;0;0;0.14
0;1;1;1;70;1;2;1;0;2;2;2;2;2;1;1;2;4.690430029938915;8.91956685927668;0;0;0.09
1;0;0;0;44;1;0;2;1;1;1;1;1;1;1;0;1;3.0204248861443626;6.729226520426879;0;0;0.0
0;1;1;0;32;1;2;1;0;0;0;0;2;0;0;1;1;4.465333240800292;7.87458702235001;1;1;0.8
0;0;1;0;69;1;2;2;1;1;1;1;1;1;2;1;1;3.2561716096118976;7.449701591405918;0;0;0.03
0;1;0;0;16;1;0;0;0;0;0;2;2;0;0;0;2;4.100989104940769;6.932350325837517;1;1;0.73
1;1;1;1;68;1;0;2;1;1;1;1;1;1;1;0;0;3.0204248861443626;7.085524824408029;0;0;0.0
1;0;0;0;16;1;0;1;0;0;0;0;0;0;0;1;1;4.261975403606051;7.095478885065086;0;0;0.14
1;0;1;1;68;1;0;0;2;2;0;2;2;2;2;0;0;4.429029488269218;8.661717687848864;0;0;0.02
1;0;0;0;4;1;0;2;1;1;1;1;1;1;0;0;3;2.995732273553991;4.380775852772229;0;0;0.0
0;0;1;1;26;0;1;0;2;2;0;2;0;0;0;0;1;3.685122405236224;6.933569213875117;0;0;0.07
0;0;0;0;29;0;1;0;0;2;0;0;0;0;0;1;2;3.4531571205928664;6.75384623662486;1;1;0.82
1;0;0;1;5;1;0;2;1;1;1;1;1;1;0;0;1;3.0610517396746335;4.812184355372417;0;0;0.06
1;0;1;0;70;1;2;1;0;2;2;0;2;0;1;1;0;4.564348191467836;8.795415662587395;0;0;0.03
